Price,Close,High,Low,Open,Volume,processed_at
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
Datetime,,,,,,
2026-06-05 00:00:00+00:00,63696.66015625,63775.8984375,63696.66015625,63775.8984375,0,2026-06-05 09:01:07.576316
2026-06-05 00:01:00+00:00,63681.30078125,63734.0,63681.30078125,63689.48828125,1146880,2026-06-05 09:01:07.576316
2026-06-05 00:02:00+00:00,63740.01953125,63752.859375,63658.9296875,63658.9296875,0,2026-06-05 09:01:07.576316
2026-06-05 00:03:00+00:00,63722.2109375,63770.87109375,63722.2109375,63768.69921875,0,2026-06-05 09:01:07.576316
2026-06-05 00:04:00+00:00,63666.73828125,63700.01953125,63662.5703125,63700.01953125,0,2026-06-05 09:01:07.576316
2026-06-05 00:05:00+00:00,63724.390625,63752.73828125,63673.91015625,63679.51171875,0,2026-06-05 09:01:07.576316
2026-06-05 00:06:00+00:00,63745.53125,63745.53125,63697.66015625,63711.9609375,40230912,2026-06-05 09:01:07.576316
2026-06-05 00:07:00+00:00,63693.9296875,63755.98828125,63677.2109375,63755.98828125,20135936,2026-06-05 09:01:07.576316
2026-06-05 00:08:00+00:00,63718.6015625,63731.80078125,63643.30859375,63700.0,0,2026-06-05 09:01:07.576316
2026-06-05 00:09:00+00:00,63741.76171875,63741.76171875,63693.578125,63717.609375,0,2026-06-05 09:01:07.576316
2026-06-05 00:10:00+00:00,63716.98046875,63765.98828125,63715.98828125,63760.96875,0,2026-06-05 09:01:07.576316
2026-06-05 00:11:00+00:00,63664.94140625,63718.0390625,63664.94140625,63714.98828125,0,2026-06-05 09:01:07.576316
2026-06-05 00:12:00+00:00,63646.0,63669.96875,63626.73828125,63669.96875,0,2026-06-05 09:01:07.576316
2026-06-05 00:13:00+00:00,63601.3203125,63666.2890625,63601.3203125,63665.98828125,0,2026-06-05 09:01:07.576316
2026-06-05 00:14:00+00:00,63587.37890625,63593.421875,63568.46875,63593.421875,215904256,2026-06-05 09:01:07.576316
2026-06-05 00:15:00+00:00,63603.5703125,63603.5703125,63558.75,63558.75,11218944,2026-06-05 09:01:07.576316
2026-06-05 00:16:00+00:00,63577.98828125,63612.3984375,63562.69921875,63612.3984375,0,2026-06-05 09:01:07.576316
2026-06-05 00:17:00+00:00,63546.21875,63592.328125,63542.25,63592.328125,63315968,2026-06-05 09:01:07.576316
2026-06-05 00:18:00+00:00,63526.890625,63544.75,63511.26953125,63534.609375,532480,2026-06-05 09:01:07.576316
